ora_inizio,data,id_giocatore,punteggio,ora_fine,id_pista
09:43,2020-05-31,593025,293,10:01,7
18:51,2022-12-15,542461,222,20:14,13
11:14,2022-03-09,525124,48,17:37,10
20:29,2020-08-05,511671,177,21:42,3
10:34,2021-11-10,510155,225,13:27,4
09:00,2022-09-12,465133,207,10:42,7
12:06,2021-06-02,597057,228,21:09,6
16:26,2021-02-15,491597,107,21:53,11
18:16,2021-03-15,574647,34,19:43,3
13:21,2020-02-15,468800,217,19:10,9
16:14,2022-09-29,401513,287,21:45,1
11:14,2021-05-20,480134,179,15:46,9
10:50,2022-05-15,536296,161,18:59,7
10:18,2020-01-18,547795,257,13:51,6
21:33,2020-09-13,469242,300,21:40,11
11:53,2021-04-26,434501,281,15:34,1
09:59,2021-04-30,599672,93,16:04,8
10:13,2020-01-19,565885,151,12:08,9
21:14,2021-12-19,570187,58,21:42,4
09:32,2020-09-24,544077,300,14:52,14
18:06,2022-02-01,539607,223,20:18,13
16:21,2021-01-08,582053,179,19:55,14
10:48,2022-06-13,503558,45,20:01,9
11:56,2022-08-21,469000,250,21:41,6
09:20,2022-12-21,461316,62,17:09,15
16:52,2023-01-20,464853,197,20:51,4
11:20,2020-10-05,530567,63,21:10,10
18:44,2022-10-26,430476,244,21:19,11
11:55,2021-02-25,574353,24,15:44,13
12:08,2020-12-29,447296,5,13:47,1
16:16,2022-04-13,508579,204,17:38,12
18:22,2022-09-30,526948,18,21:21,14
16:51,2022-04-14,511466,85,20:12,4
13:01,2020-07-30,590335,297,21:33,2
20:27,2020-10-23,485528,160,20:42,2
19:05,2022-01-23,479180,197,21:26,10
13:35,2020-05-02,517577,51,16:26,7
12:07,2020-06-18,438127,154,21:15,9
13:13,2022-01-03,501029,147,14:30,5
17:52,2020-04-15,405525,266,17:55,2
14:42,2021-04-25,562920,271,17:29,8
13:40,2020-04-22,436097,17,21:32,15
09:55,2020-01-03,416733,61,21:26,13
14:23,2020-11-25,466275,115,16:25,15
09:45,2022-10-09,578467,116,10:03,4
15:57,2020-12-06,423877,53,19:19,8
19:35,2022-11-05,423740,286,20:43,13
20:45,2021-12-10,569203,53,21:47,14
18:43,2021-11-07,495193,189,21:53,13
18:24,2022-11-25,520005,8,19:23,4
14:17,2021-08-24,576391,258,16:15,10
18:46,2021-07-21,559056,232,20:49,13
14:17,2021-09-24,460637,126,21:33,1
17:58,2021-03-18,551486,244,20:08,6
16:44,2020-02-08,435536,210,17:20,6
17:30,2020-12-28,440182,33,18:07,15
20:07,2021-09-03,411322,279,21:10,14
13:58,2020-07-25,590116,140,20:52,13
10:30,2021-03-22,584551,139,10:34,15
12:34,2021-04-16,589221,84,15:18,6
21:41,2020-10-08,494326,102,21:43,6
21:50,2021-05-23,468935,55,21:51,1
11:28,2021-04-10,445156,124,20:56,7
18:26,2021-08-30,423297,178,20:04,4
18:46,2020-02-24,401114,118,18:50,9
21:28,2020-06-03,456302,221,21:52,11
09:46,2020-02-11,539698,290,15:16,3
18:14,2021-12-23,553926,130,21:18,4
14:59,2022-05-22,468474,241,17:28,7
21:38,2020-01-12,471831,76,21:51,9
20:54,2023-01-07,564722,54,21:29,8
14:05,2022-05-25,571748,192,15:31,14
18:14,2021-04-16,589442,216,19:54,14
20:02,2022-01-25,503985,72,20:53,10
20:43,2020-10-07,591641,83,20:46,5
12:25,2022-08-02,565037,47,15:58,14
19:09,2022-04-28,489017,211,20:08,6
16:02,2020-09-15,442164,201,20:45,12
10:26,2020-03-03,577572,32,17:57,6
21:43,2022-06-23,593110,152,21:50,15
10:39,2020-01-27,460260,248,11:11,5
12:08,2020-12-08,446873,114,17:38,2
18:54,2021-09-10,433702,201,20:07,8
21:08,2021-12-13,582834,13,21:47,13
18:09,2022-08-24,425261,84,19:35,10
17:18,2020-05-06,436790,177,17:21,8
11:57,2020-01-14,418475,26,20:39,5
15:07,2021-10-06,467368,250,17:58,1
18:58,2020-03-08,458967,140,19:25,5
20:52,2021-04-01,538238,100,21:17,2
16:09,2020-12-23,458965,278,21:57,2
17:38,2020-09-29,479976,4,18:38,9
11:10,2022-12-31,413094,209,12:04,3
11:37,2021-06-18,413623,119,12:55,13
13:15,2020-06-29,521667,297,16:19,10
15:34,2022-10-02,560143,124,20:00,6
20:54,2021-08-17,475007,277,21:43,3
18:27,2021-08-20,449863,128,21:38,5
10:52,2020-09-03,429675,31,11:51,11
21:03,2021-11-28,596278,286,21:39,14
16:48,2021-09-11,469259,187,20:34,12
10:36,2021-06-28,458191,53,14:33,4
12:59,2022-02-10,549195,161,16:17,6
14:21,2020-07-28,401399,236,20:06,15
16:20,2020-09-09,487762,299,18:26,10
16:11,2020-10-14,413801,248,17:38,3
16:16,2021-02-28,444916,186,17:19,2
15:44,2021-01-17,552795,193,20:28,11
11:35,2021-12-29,552798,149,20:32,2
09:14,2022-03-24,493086,94,20:05,2
19:34,2022-04-19,430719,109,21:36,2
14:47,2023-01-16,574792,35,17:03,3
13:47,2020-03-04,591662,222,18:23,15
13:54,2022-09-01,538250,280,19:20,3
09:14,2021-08-02,565073,77,10:09,6
16:23,2021-02-22,417283,204,19:55,9
14:15,2021-01-30,508924,35,19:14,7
17:27,2022-05-10,557889,274,19:28,8
10:39,2021-03-18,434985,27,17:49,5
16:10,2020-05-27,516817,30,16:12,15
14:03,2021-10-06,536807,265,20:34,12
16:47,2020-05-11,477363,93,18:55,9
11:09,2020-04-17,475017,222,16:25,4
12:40,2022-10-29,496208,287,21:57,15
20:30,2020-12-29,559389,85,21:01,10
14:10,2023-02-02,456882,264,15:30,15
14:01,2021-06-26,584047,286,17:21,6
21:50,2021-08-17,419793,104,21:56,15
09:18,2021-01-17,497514,232,20:07,11
19:53,2020-08-07,573812,1,21:14,2
17:13,2021-04-22,525762,69,19:10,6
16:37,2021-12-18,425841,216,19:37,10
15:53,2021-03-14,516876,125,16:12,5
10:26,2020-01-23,569012,263,20:14,11
10:31,2021-11-25,439134,131,20:14,7
18:32,2021-08-28,591316,186,19:49,15
21:09,2020-12-14,410614,115,21:53,3
17:31,2020-07-18,586685,270,19:10,12
14:21,2022-07-17,456212,160,20:57,3
17:19,2020-09-26,410477,130,21:30,8
09:00,2021-11-29,586430,40,12:20,13
13:33,2020-05-01,525820,14,18:31,12
17:09,2021-10-09,578631,199,17:36,11
20:59,2020-07-06,509778,223,21:39,3
14:24,2020-07-23,499202,196,17:25,8
16:56,2020-04-09,476249,138,19:41,2
18:30,2020-10-07,549630,58,20:29,15
21:38,2022-04-05,574109,221,21:55,3
14:02,2022-10-17,518309,256,19:34,4
21:51,2020-10-01,403789,123,21:55,15
10:56,2021-03-20,443404,137,16:22,7
09:16,2020-01-20,476332,68,18:34,10
13:15,2020-11-20,574366,122,20:59,12
16:30,2021-02-27,495161,140,16:55,5
19:51,2021-09-04,589323,25,19:52,15
09:27,2020-09-08,437677,139,14:57,13
12:52,2020-11-29,521641,50,14:00,3
18:36,2020-09-14,492009,105,21:58,13
20:12,2021-01-29,432492,68,21:11,4
12:16,2022-04-10,509196,29,17:06,4
19:32,2020-05-28,456909,291,20:35,8
12:40,2021-01-06,534448,9,13:34,10
10:26,2021-11-07,436662,127,11:39,12
13:05,2020-10-27,492661,7,14:54,2
20:59,2020-12-24,502649,165,21:54,4
17:01,2021-12-26,562517,17,18:53,10
20:12,2021-10-13,477489,12,20:31,13
13:48,2021-01-31,484413,228,19:27,6
14:29,2020-05-02,564332,177,16:18,1
12:05,2020-03-11,410082,68,17:35,15
10:59,2021-03-04,566496,63,17:44,9
10:19,2020-08-03,537932,188,17:52,14
20:38,2022-10-06,498321,110,21:05,15
12:41,2022-02-28,418431,228,15:55,7
18:06,2021-01-31,421774,267,21:37,9
17:15,2021-08-02,449283,293,19:29,11
15:27,2021-08-14,556354,281,19:46,14
17:53,2022-11-03,447493,90,19:13,7
17:06,2022-08-09,499034,262,20:21,3
10:20,2020-02-01,496620,219,13:00,7
15:17,2020-12-10,556254,138,19:24,14
13:59,2021-11-09,417868,175,18:05,7
12:03,2022-06-08,512424,159,14:46,12
18:43,2022-08-15,527217,189,18:58,4
12:22,2021-01-05,576149,68,19:09,10
12:33,2020-10-06,527474,179,13:59,14
14:23,2020-04-23,513090,296,19:24,3
09:25,2022-02-13,565559,53,20:41,3
14:57,2021-03-04,512109,72,15:50,8
16:02,2020-08-18,460614,190,20:53,7
13:05,2022-03-25,526839,77,14:20,12
13:48,2021-10-06,582984,220,19:02,12
10:49,2022-08-02,584753,247,17:17,11
14:54,2022-01-05,532515,280,19:57,7
13:53,2020-01-14,432452,138,14:02,2
19:36,2020-05-29,482124,244,20:06,10
13:27,2021-11-22,563917,278,15:42,6
14:02,2020-06-07,433521,126,18:18,9
16:03,2022-12-16,538576,50,16:50,2
12:46,2020-08-02,556817,111,12:50,3
17:46,2022-03-09,425058,92,20:27,3
15:07,2021-11-16,533413,190,18:12,13
16:35,2021-01-13,585806,179,20:15,12
12:28,2022-09-25,402374,140,16:13,5
20:16,2020-12-23,409770,189,21:41,7
14:35,2022-01-25,507417,44,18:37,14
17:41,2021-07-04,558619,114,18:34,8
10:55,2022-05-25,508236,231,15:15,14
16:28,2021-10-25,541972,4,20:34,10
21:56,2022-01-10,470612,116,21:59,2
09:20,2020-11-03,586299,216,14:00,3
16:23,2021-02-28,506931,264,20:10,1
19:20,2020-03-15,556818,124,20:02,4
11:32,2022-12-04,431111,13,17:52,8
19:15,2021-08-20,564552,145,19:42,4
11:11,2021-12-11,478187,101,14:01,3
14:21,2021-02-22,506291,128,16:45,2
13:49,2021-03-20,564031,113,19:38,5
18:39,2021-02-09,551983,6,20:03,14
17:34,2021-04-20,534082,151,17:43,10
17:49,2021-01-10,408965,206,19:44,3
15:50,2021-11-28,449918,261,21:37,1
16:52,2022-07-19,599063,98,19:32,3
20:43,2021-03-06,503573,275,21:17,5
11:18,2021-01-25,414382,160,12:16,13
09:20,2020-10-15,563818,171,17:14,14
15:33,2021-07-18,467943,18,18:29,5
15:44,2022-05-16,596411,110,19:19,8
11:44,2022-10-14,584153,192,18:24,12
15:59,2020-08-25,444818,152,19:29,4
20:49,2022-10-09,558619,184,21:02,3
20:03,2022-03-28,459924,139,20:14,9
10:35,2021-11-06,538457,21,18:58,1
09:58,2020-04-07,554858,293,21:32,5
15:34,2021-10-05,584430,241,17:29,11
20:13,2020-09-13,492431,114,21:19,7
20:50,2022-04-28,483255,30,21:41,5
14:59,2021-03-31,555147,150,17:07,14
20:12,2021-11-06,500155,74,21:02,10
19:22,2020-02-22,525606,170,21:08,6
12:17,2020-08-05,548790,84,16:05,12
11:01,2020-04-23,425389,18,15:25,1
10:06,2022-05-19,569220,267,21:49,1
17:28,2020-04-01,425153,21,20:06,11
20:28,2020-03-27,486892,45,21:59,2
16:23,2022-10-25,518993,182,18:47,8
15:50,2022-12-28,584826,247,21:14,13
13:51,2021-07-01,411244,31,15:45,8
13:46,2021-02-12,548304,84,20:15,5
11:04,2021-08-17,548096,47,17:34,2
17:18,2021-02-17,572821,188,18:54,1
09:00,2022-07-31,580289,26,11:08,4
20:59,2020-11-25,579219,112,21:18,5
21:00,2022-04-24,436229,183,21:03,9
15:18,2020-09-01,525055,211,16:12,9
21:52,2022-03-09,442440,93,21:52,10
10:40,2022-06-11,523771,82,12:51,13
13:10,2020-08-14,591080,52,21:18,8
10:38,2021-10-28,540761,155,21:06,11
20:15,2020-05-27,446561,96,21:00,12
18:37,2022-06-12,488583,47,21:01,5
11:22,2022-04-27,561336,211,21:51,4
18:54,2021-09-22,590946,136,21:55,12
19:49,2021-02-03,464592,38,21:08,10
11:01,2020-10-24,561118,155,14:11,11
09:57,2020-11-29,417032,220,11:37,4
21:47,2020-03-27,516944,259,21:59,5
15:05,2021-05-13,501279,139,19:28,6
10:47,2020-07-14,593087,217,13:24,14
19:27,2022-03-17,548068,236,21:32,8
20:59,2021-05-06,600871,288,21:35,9
19:10,2020-04-07,514368,115,19:40,4
16:59,2020-09-03,499696,267,17:05,12
20:40,2021-09-04,509993,286,21:18,7
17:32,2020-09-08,546776,60,18:35,12
13:20,2022-08-15,564408,151,15:42,11
17:54,2020-10-11,435344,163,19:16,2
16:53,2021-01-18,507334,116,18:24,14
13:37,2021-09-03,413260,221,18:56,6
13:12,2020-06-22,560284,152,15:09,13
20:30,2020-05-05,562116,102,20:58,1
13:53,2022-10-21,501745,241,21:29,7
19:15,2022-12-16,489804,133,20:27,15
21:20,2023-01-10,552654,234,21:44,13
17:00,2022-01-28,404494,239,19:25,13
14:40,2022-02-18,563920,234,17:15,2
10:40,2022-11-18,492194,125,19:18,11
16:12,2021-03-09,437074,42,17:51,13
12:26,2021-05-22,570315,166,19:44,15
10:33,2020-11-01,531774,283,12:32,12
11:43,2020-02-12,426774,179,16:36,3
20:40,2022-10-08,543014,272,21:42,11
12:22,2022-08-27,556875,277,18:19,10
09:44,2022-10-13,439025,209,19:53,2
18:11,2022-03-16,519456,81,18:50,13
17:09,2020-11-08,506224,79,18:57,12
09:18,2022-03-21,459528,105,19:51,8
21:58,2022-09-19,546571,94,21:59,8
14:30,2022-10-06,588655,212,19:53,9
11:18,2020-03-31,448685,89,12:18,4
21:39,2020-04-30,579234,183,21:42,11
14:42,2021-11-12,563606,165,17:50,9
19:08,2020-08-17,440307,92,21:49,10
10:21,2020-11-10,549601,290,15:52,2
19:19,2021-05-23,485254,161,20:43,15
10:44,2021-11-21,515726,192,16:55,8
09:55,2022-12-20,574431,23,19:29,11
10:06,2022-10-15,532398,298,11:00,13
13:00,2020-01-02,474728,168,20:09,6
17:31,2021-11-28,555383,300,19:30,1
19:35,2021-01-29,458554,194,21:14,15
10:35,2020-10-05,579551,260,15:56,10
13:24,2022-10-09,551627,153,17:55,6
12:54,2022-06-03,408835,25,18:05,3
12:12,2022-03-08,458540,64,18:12,14
21:46,2020-07-29,518501,277,21:48,6
11:39,2022-11-02,592642,231,19:37,9
11:25,2020-07-13,544114,6,20:28,5
14:50,2021-03-03,426573,228,15:25,9
10:38,2020-11-03,437283,285,21:10,6
20:22,2021-12-11,549277,49,20:29,9
12:32,2021-02-15,522603,34,16:55,14
14:43,2022-10-01,416345,133,18:02,13
19:50,2020-04-20,580225,39,20:05,12
16:29,2021-09-19,426675,142,17:55,4
18:58,2020-01-31,539498,276,21:51,3
20:02,2022-12-20,520607,142,20:13,9
17:52,2023-01-07,499642,242,19:40,9
16:30,2022-02-23,414374,230,18:14,9
15:03,2023-01-28,435634,127,17:37,1
10:42,2022-04-16,598886,135,11:20,7
13:55,2022-03-26,595392,155,17:28,7
10:04,2020-12-28,526050,224,14:38,12
17:42,2022-01-04,504511,4,21:50,5
09:42,2022-03-27,485115,22,20:24,7
11:16,2020-12-23,576266,66,19:47,2
13:25,2022-12-05,528365,172,18:58,12
12:07,2020-05-25,539920,124,17:21,2
18:13,2021-06-21,438422,28,18:14,8
21:14,2021-05-10,484505,245,21:54,13
14:09,2022-08-29,470815,171,15:19,8
21:12,2022-08-28,430855,214,21:19,15
19:32,2021-12-18,504104,85,21:48,13
18:04,2020-11-11,446063,10,19:51,1
19:34,2021-01-26,543669,230,19:56,5
10:41,2020-05-14,412071,272,13:23,12
12:11,2021-04-08,434243,82,17:51,14
10:44,2022-04-25,508313,72,13:32,7
14:03,2021-12-24,468918,6,18:15,1
21:36,2020-11-10,568409,55,21:53,10
20:23,2021-09-29,531877,286,20:34,13
14:37,2020-06-29,534669,226,21:23,5
14:59,2022-09-30,577089,156,20:39,15
12:00,2021-03-16,562552,47,21:00,6
10:08,2020-05-13,417815,220,16:04,11
19:48,2021-08-17,421404,297,20:04,9
15:55,2022-10-06,406657,233,16:15,3
10:57,2022-07-23,531123,98,16:35,5
17:25,2021-02-26,567873,202,21:35,3
14:49,2020-04-27,584415,26,18:33,11
14:20,2020-06-01,485119,292,17:59,1
11:40,2022-10-20,438545,42,20:30,5
14:41,2022-01-29,413242,49,21:36,15
12:38,2022-08-10,441917,57,20:23,9
14:08,2020-01-28,554560,172,19:59,8
18:34,2020-02-29,592289,167,20:42,9
15:07,2020-03-01,552908,285,20:23,10
17:54,2020-09-30,561773,82,21:18,8
14:25,2021-07-19,522295,70,17:43,8
13:43,2021-05-29,518728,4,18:34,13
19:37,2020-02-08,407254,119,20:34,15
13:50,2022-12-07,455195,300,21:29,9
12:31,2020-07-06,433632,288,17:57,2
18:46,2021-08-24,419799,100,19:30,11
16:31,2022-04-20,477742,185,21:41,12
12:00,2022-09-20,583505,291,12:25,7
16:18,2022-06-01,501481,248,19:18,13
20:30,2022-05-15,482184,166,20:41,11
14:30,2021-07-27,556333,131,14:38,1
19:12,2022-05-09,434348,149,19:33,14
16:28,2021-12-22,547895,14,20:56,14
16:33,2020-08-09,573748,190,18:43,3
15:35,2020-02-15,469913,168,16:39,4
09:17,2022-12-08,413376,60,09:40,3
21:19,2022-07-07,403051,203,21:51,11
13:08,2022-06-15,417562,200,14:50,10
17:36,2022-12-01,456532,226,20:58,4
21:26,2022-04-12,447230,153,21:52,6
16:25,2022-08-01,560741,133,21:16,2
19:43,2022-11-24,476400,190,20:43,8
21:49,2021-03-12,512575,3,21:58,4
18:44,2021-01-12,471263,174,21:36,3
12:19,2020-11-27,596291,225,14:11,13
12:51,2021-08-17,465791,113,15:38,1
16:36,2022-06-05,466483,290,21:17,2
09:22,2022-05-13,541989,223,20:37,6
11:18,2021-05-05,592763,24,16:56,6
16:21,2021-11-26,555865,101,20:33,13
18:34,2022-07-16,503770,243,19:45,10
11:01,2020-02-09,457775,121,19:24,3
17:45,2021-01-24,423328,225,19:18,8
11:34,2020-06-30,590469,224,17:56,7
21:50,2020-07-28,595575,198,21:53,13
09:13,2022-02-28,560927,32,21:47,8
11:17,2022-08-07,537158,182,12:31,14
21:23,2021-01-07,404742,119,21:48,2
18:47,2021-08-16,553770,94,21:46,12
10:41,2022-03-23,496824,126,11:08,5
13:14,2022-12-19,410021,248,18:25,15
21:54,2020-02-18,416449,118,21:55,9
14:52,2020-06-11,429664,196,20:47,4
14:36,2021-12-14,406155,126,15:52,3
12:42,2022-11-07,530367,8,16:22,11
12:32,2022-11-13,600138,157,13:52,3
18:34,2022-09-14,491910,248,21:09,5
19:05,2020-04-12,546623,151,20:51,14
10:52,2020-08-20,534960,44,17:38,6
13:37,2023-01-20,459467,97,20:09,10
18:28,2022-07-18,484693,134,21:11,14
16:54,2022-12-11,438697,278,17:35,6
09:22,2022-03-06,533108,128,18:12,4
19:21,2020-04-05,526011,171,19:40,5
17:01,2021-06-02,541303,284,18:41,8
16:57,2021-03-08,458710,231,17:06,9
19:55,2023-01-12,427408,130,20:10,7
18:40,2020-05-28,518293,285,19:10,1
10:33,2022-11-04,466032,298,13:31,13
16:48,2022-06-03,458246,275,19:26,11
16:50,2022-09-30,448345,123,19:33,12
19:15,2022-03-28,534759,97,20:56,1
16:02,2021-12-28,477674,152,20:03,1
12:22,2020-07-01,432963,16,14:15,8
17:46,2021-06-25,528923,1,18:09,7
09:02,2022-04-04,494438,101,13:32,12
10:00,2020-07-21,518742,94,18:00,6
19:59,2021-11-09,520074,38,21:05,7
20:47,2020-09-10,423991,6,21:18,8
20:27,2021-04-23,563688,64,21:46,5
09:38,2022-02-08,484197,99,14:38,6
19:28,2020-05-27,586791,111,21:44,8
20:47,2022-12-30,498191,257,20:52,9
19:12,2022-03-15,412093,253,19:45,3
18:42,2022-09-19,591737,300,19:09,3
11:44,2022-04-25,568486,106,19:47,8
13:13,2020-05-26,490178,180,18:04,11
14:43,2020-06-08,494585,264,20:55,14
16:03,2020-03-31,476242,254,21:53,4
17:07,2022-06-26,444956,211,19:57,3
21:45,2021-06-06,462290,59,21:53,5
15:54,2022-10-07,444716,157,16:05,1
15:21,2021-03-30,472728,251,20:02,9
12:42,2020-03-29,583416,29,16:12,9
09:36,2020-10-20,491878,107,15:36,9
09:06,2020-07-29,420146,279,14:21,14
18:54,2022-07-07,512606,151,19:44,3
18:53,2021-08-18,483526,226,19:22,13
16:12,2021-08-17,576254,8,18:17,15
12:50,2021-06-23,591802,173,18:16,12
12:54,2020-09-14,427256,178,18:42,11
14:57,2020-11-19,409819,89,18:53,7
21:37,2020-04-28,522324,87,21:42,3
14:24,2021-01-14,483928,238,16:38,5
17:20,2022-08-02,563949,47,18:03,6
16:51,2022-06-30,519295,146,17:32,10
18:19,2020-05-31,519783,272,18:42,3
13:29,2021-01-05,598777,94,16:35,9
13:40,2020-07-24,489908,48,16:36,15
18:01,2020-12-06,581345,265,18:13,3
10:16,2020-01-26,596082,49,17:25,12
21:42,2020-02-16,422291,6,21:57,3
10:10,2021-02-04,502691,260,13:45,6
09:03,2020-05-07,441037,205,15:23,2
13:41,2022-07-24,449925,248,19:09,3
12:18,2022-11-09,469237,199,16:55,1
12:57,2020-06-05,443558,168,15:42,2
21:02,2022-07-22,464913,122,21:36,15
12:40,2020-10-13,414311,131,14:36,14
18:10,2020-09-17,584948,11,18:40,12
17:03,2021-10-08,562502,191,17:54,4
12:41,2021-02-15,427467,106,19:15,15
16:10,2021-08-10,541913,206,17:30,3
13:20,2020-09-23,530195,245,19:42,12
12:50,2022-02-04,559103,64,21:15,2
15:20,2022-09-19,524480,112,18:03,2
09:57,2022-11-13,486300,44,20:44,9
18:31,2023-01-08,581113,269,20:34,5
15:28,2022-12-17,580278,262,16:40,14
11:55,2022-11-05,454273,16,20:52,7
13:14,2022-03-23,460124,124,19:00,8
15:00,2021-07-11,415365,94,21:18,10
09:52,2020-11-28,533689,185,10:59,6
19:35,2020-01-09,580402,162,20:22,5
12:35,2022-10-20,506091,216,15:23,6
19:37,2022-09-26,525839,111,21:35,2
21:20,2020-11-04,450283,149,21:52,11
19:46,2021-06-15,595310,256,20:01,13
11:25,2020-01-18,474423,2,18:09,2
20:40,2020-07-26,412629,224,21:44,3
15:17,2021-12-17,453901,77,19:56,5
11:00,2022-11-14,484886,216,20:36,14
19:59,2020-08-20,596206,85,20:56,8
13:39,2020-03-30,488651,215,16:15,12
13:17,2020-02-10,546050,57,21:11,7
11:28,2021-12-27,405706,261,19:54,7
20:54,2021-03-05,492621,267,21:27,2
15:25,2020-06-12,498827,39,20:25,13
21:37,2021-10-16,539789,7,21:42,7
21:37,2021-07-11,593073,76,21:37,3
13:09,2020-02-10,491765,71,18:22,13
18:52,2021-11-30,441007,138,20:38,12
21:46,2022-07-30,528689,34,21:49,2
13:34,2022-09-18,432657,249,18:59,6
15:41,2020-12-30,464384,102,17:34,1
10:04,2022-09-18,439699,217,11:44,5
11:08,2022-03-11,542595,266,13:19,12
11:40,2020-12-06,550043,205,19:27,5
09:32,2021-09-28,565900,200,12:33,1
12:22,2022-11-27,561615,202,16:48,8
17:52,2022-09-18,542519,35,19:32,13
18:36,2021-02-27,432668,290,19:25,10
12:12,2020-11-22,527415,93,17:24,15
20:17,2021-11-04,511364,86,21:08,9
17:53,2022-06-30,531992,196,21:18,3
10:34,2021-10-12,576556,283,13:00,4
16:04,2022-04-11,493642,4,18:50,1
14:15,2020-11-25,496951,31,15:00,12
15:45,2021-03-07,414527,195,19:28,5
17:26,2021-10-01,518798,249,18:36,11
16:32,2022-05-04,485524,106,17:52,7
16:39,2021-11-02,598145,231,21:36,12
20:08,2022-10-12,414159,292,20:37,11
14:48,2021-05-23,550510,283,16:38,8
17:36,2022-01-11,546101,200,18:57,7
10:20,2020-08-25,498013,84,16:28,1
13:10,2020-02-17,480913,173,17:57,14
10:08,2021-04-10,517162,103,11:15,3
12:53,2020-03-03,504389,275,14:24,6
19:44,2022-09-16,487335,238,19:51,14
17:34,2023-02-02,498964,280,20:37,8
16:46,2022-11-18,486987,126,18:42,1
16:35,2021-12-12,436269,110,17:23,11
11:17,2021-06-26,600871,211,14:03,1
20:57,2021-04-02,472197,86,21:55,2
11:39,2022-10-20,463205,298,19:45,13
12:44,2021-10-06,449958,17,14:46,11
19:35,2021-10-29,572450,75,21:16,9
17:46,2022-12-10,489994,97,21:39,13
12:02,2020-07-14,557467,41,19:35,1
09:00,2022-11-16,404948,117,09:50,2
20:22,2020-12-28,575270,68,20:43,2
13:23,2020-06-24,465134,115,19:43,7
20:25,2022-09-04,476278,272,20:58,2
13:51,2021-05-11,488494,287,19:49,10
11:12,2022-05-19,599175,24,19:35,7
13:58,2021-06-27,583675,169,21:06,5
20:35,2020-10-25,467393,53,21:02,10
19:20,2022-10-04,457987,228,19:20,11
10:10,2022-05-03,595516,137,16:47,9
11:13,2022-10-04,541054,55,17:55,10
09:47,2022-05-05,478245,211,16:29,1
19:37,2020-09-07,523662,259,21:45,2
10:09,2021-09-05,409799,270,16:46,10
18:08,2020-09-12,516900,282,21:44,11
20:59,2021-09-01,432211,77,21:10,14
20:17,2020-07-05,458017,152,21:55,6
21:28,2022-05-13,484199,17,21:31,5
09:28,2022-01-12,510442,143,21:26,7
10:44,2022-05-20,426867,20,19:15,12
11:46,2022-04-02,527475,37,21:31,9
18:10,2022-11-04,496074,139,19:27,5
09:09,2023-01-25,506965,184,13:06,5
15:22,2022-03-31,574938,61,17:14,8
21:50,2022-12-12,426886,107,21:59,10
20:35,2022-04-14,446942,243,21:37,7
12:14,2020-08-19,485896,250,20:02,4
14:57,2020-01-31,516114,262,17:34,8
16:26,2021-12-27,456224,123,17:50,3
20:38,2020-01-08,470586,75,21:55,13
10:26,2022-08-20,472478,242,17:22,13
10:48,2020-01-09,436861,140,14:40,10
16:08,2022-04-09,513571,223,20:15,15
